"","x","y","label"
"3123",171.377143616,330.603071692,"Layer5"
"3124",394.194433018,375.382551182,"Layer5"
"3125",367.416754328,218.811888724,"Layer5"
"3126",412.331247324,440.189034062,"Layer3"
"3127",372.322245046,402.160229872,"Layer5"
"3128",417.326747046,176.012607322,"Layer3"
"3129",474.932509606,354.365448748,"Layer3"
"3130",471.557171956,392.079221424,"Layer3"
"3131",197.254732266,179.837989992,"Layer2"
"3132",286.858695748,218.226830198,"Layer5"
"3133",480.738090364,408.325846646,"Layer2"
"3134",257.245733432,460.666082472,"WM"
"3135",240.32404068,223.267334422,"Layer3"
"3136",419.081922624,364.76148871,"Layer4"
"3137",384.608474092,413.051319356,"Layer5"
"3138",416.471661508,294.644474594,"Layer4"
"3139",169.66697254,141.854190304,"Layer1"
"3140",471.467162952,402.880301904,"Layer2"
"3141",381.728185964,386.048618156,"Layer5"
"3142",430.91810665,440.324047568,"Layer3"
"3143",369.71198393,332.043215756,"Layer5"
"3144",197.209727764,190.59406597,"Layer2"
"3145",428.622877048,327.092720536,"Layer3"
"3146",236.49865801,325.697580974,"Layer6"
"3147",262.466255664,164.131418794,"Layer3"
"3148",197.659772784,125.877592094,"Layer1"
"3149",373.177330584,283.5283626,"Layer5"
"3150",272.05221459,126.417646118,"Layer1"
"3151",232.988306854,384.968510108,"WM"
"3152",265.391548294,191.089115492,"Layer3"
"3153",407.695783618,224.482455976,"Layer4"
"3154",215.391546572,244.644472872,"Layer4"
"3155",412.961310352,353.915403728,"Layer4"
"3156",459.630978926,327.317743046,"Layer3"
"3157",431.638178682,343.294341256,"Layer3"
"3158",287.668776784,110.351038904,"Layer1"
"3159",422.727287286,283.888398616,"Layer3"
"3160",345.004512332,321.10712177,"Layer6"
"3161",329.792990656,283.213331086,"Layer6"
"3162",456.34565028,354.230435242,"Layer3"
"3163",336.003611932,283.258335588,"Layer6"
"3164",331.593170736,461.206136496,"Layer6"
"3165",327.092720536,223.89739745,"Layer5"
"3166",428.847899558,294.734483598,"Layer3"
"3167",477.812797734,381.368149948,"Layer2"
"3168",371.06211899,148.73987911,"Layer3"
"3169",213.276334978,109.855989382,"Layer1"
"3170",352.295241656,170.162022062,"Layer3"
"3171",382.358248992,299.774987822,"Layer5"
"3172",235.508558966,465.886604704,"WM"
"3173",378.0378168,466.92170825,"Layer4"
"3174",278.892898894,466.201636218,"Layer6"
"3175",462.466262552,365.076520224,"Layer3"
"3176",441.94420964,197.749781788,"Layer3"
"3177",152.250230266,405.985612542,"WM"
"3178",438.11882697,300.18002834,"Layer3"
"3179",319.036914678,482.67328395,"Layer6"
"3180",316.066617546,466.47166323,"Layer6"
"3181",426.822696968,149.144919628,"Layer3"
"3182",219.486956254,109.900993884,"Layer1"
"3183",270.882097538,288.208830808,"Layer6"
"3184",192.979304576,346.939705918,"Layer6"
"3185",419.44195864,310.846095314,"Layer4"
"3186",335.418553406,358.775889944,"Layer6"
"3187",173.672373218,443.879403226,"WM"
"3188",293.159326028,207.47075422,"Layer4"
"3189",406.885702582,332.313242768,"Layer5"
"3190",321.467157786,148.379843094,"Layer3"
"3191",417.19173354,197.56976378,"Layer3"
"3192",247.164724984,137.03870859,"Layer1"
"3193",242.619270282,336.543665956,"Layer6"
"3194",325.787589978,407.200734096,"Layer6"
"3195",389.153928794,213.54636199,"Layer4"
"3196",303.960406508,423.222336808,"Layer6"
"3197",149.099915126,411.34114828,"WM"
"3198",241.134121716,115.43654763,"Layer1"
"3199",301.30514089,363.906403172,"Layer6"
"3200",251.80018869,352.745286676,"WM"
"3201",385.643577638,272.862295626,"Layer5"
"3202",471.692185462,370.522064966,"Layer3"
"3203",257.605769448,406.750689076,"WM"
"3204",162.601265726,260.441053074,"Layer3"
"3205",199.234930354,336.228634442,"Layer6"
"3206",457.02071781,257.20072893,"Layer3"
"3207",292.75428551,261.386147616,"Layer5"
"3208",435.778592866,197.704777286,"Layer3"
"3209",280.37804746,261.296138612,"Layer5"
"3210",478.62287877,273.537363156,"Layer2"
"3211",154.185423852,136.36364106,"Layer1"
"3212",443.384353704,429.657980594,"Layer3"
"3213",469.982014386,181.773183578,"Layer1"
"3214",149.41494664,368.181830862,"Layer6"
"3215",278.937903396,455.400555738,"Layer6"
"3216",252.340242714,277.272736822,"Layer5"
"3217",260.981107098,368.991911898,"WM"
"3218",230.378045738,314.851495992,"Layer6"
"3219",231.233131276,196.21962872,"Layer3"
"3220",403.060319912,434.74348932,"Layer3"
"3221",311.251135832,272.322241602,"Layer6"
"3222",402.970310908,445.5445698,"Layer3"
"3223",448.24483992,187.038710312,"Layer3"
"3224",435.913606372,176.147620828,"Layer3"
"3225",330.7830897,143.024307356,"Layer3"
"3226",166.111616882,201.17012394,"Layer2"
"3227",193.024309078,336.18362994,"Layer6"
"3228",267.55176439,315.121523004,"Layer6"
"3229",180.648071028,336.093620936,"Layer6"
"3230",174.437449752,336.048616434,"Layer5"
"3231",354.905502772,240.279036178,"Layer5"
"3232",185.823588758,476.327649168,"WM"
"3233",403.825396446,326.912702528,"Layer5"
"3234",388.523865766,299.819992324,"Layer5"
"3235",333.393350816,213.141321472,"Layer5"
"3236",241.629171238,476.732689686,"WM"
"3237",376.372650226,267.371746382,"Layer5"
"3238",183.708377164,341.494161176,"Layer6"
"3239",285.55356519,401.530166844,"Layer6"
"3240",361.251137554,218.766884222,"Layer5"
"3241",344.554467312,385.778591144,"Layer6"
"3242",423.852399836,132.943298908,"Layer2"
"3243",395.274541066,224.392446972,"Layer5"
"3244",357.155727872,353.51036321,"Layer6"
"3245",229.432951196,444.284443744,"WM"
"3246",319.5319642,417.956810074,"Layer6"
"3247",449.729988486,408.100824136,"Layer3"
"3248",187.848791348,195.949601708,"Layer2"
"3249",342.664278228,218.631870716,"Layer5"
"3250",378.577870824,391.449158396,"Layer5"
"3251",165.031508834,352.16022815,"Layer6"
"3252",267.281737378,358.280840422,"WM"
"3253",223.312338924,433.438358762,"WM"
"3254",248.514860044,379.702983374,"WM"
"3255",442.124227648,176.19262533,"Layer3"
"3256",332.943305796,277.857795348,"Layer6"
"3257",252.520260722,255.715580364,"Layer5"
"3258",359.36094847,477.542770722,"Layer5"
"3259",342.574269224,229.387946694,"Layer5"
"3260",293.384348538,175.112517282,"Layer3"
"3261",346.489660898,116.201624164,"Layer2"
"3262",417.776792066,111.296133446,"Layer2"
"3263",330.55806719,175.382544294,"Layer3"
"3264",258.10081897,342.0342152,"WM"
"3265",189.513957922,395.454559074,"WM"
"3266",178.757881944,168.901896006,"Layer1"
"3267",360.396052016,337.353746992,"Layer6"
"3268",403.375351426,391.584171902,"Layer4"
"3269",296.759686188,137.398744606,"Layer2"
"3270",419.126927126,353.96040823,"Layer4"
"3271",313.321342924,417.911805572,"Layer6"
"3272",347.029714922,466.69668574,"Layer5"
"3273",340.954107152,455.850600758,"Layer5"
"3274",252.745283232,223.357343426,"Layer4"
"3275",329.567968146,315.571568024,"Layer6"
"3276",204.680475096,444.104425736,"WM"
"3277",328.622873604,445.004515776,"Layer6"
"3278",175.877593816,141.899194806,"Layer1"
"3279",441.674182628,240.909099206,"Layer3"
"3280",233.438351874,320.297040734,"Layer6"
"3281",268.496858932,185.733579754,"Layer3"
"3282",336.453656952,218.586866214,"Layer5"
"3283",457.200735818,235.59856797,"Layer3"
"3284",181.278134056,249.819990602,"Layer3"
"3285",372.007213532,445.31954729,"Layer5"
"3286",186.228629276,422.412255772,"WM"
"3287",351.26013811,310.351045792,"Layer6"
"3288",260.036012556,498.42485965,"WM"
"3289",336.993710976,143.069311858,"Layer3"
"3290",252.430251718,266.471656342,"Layer5"
"3291",366.246637276,380.558068912,"Layer5"
"3292",392.169230428,229.74798271,"Layer5"
"3293",297.47975822,466.336649724,"Layer6"
"3294",452.880303626,402.745288398,"Layer3"
"3295",433.078322746,138.38884365,"Layer2"
"3296",304.545465034,347.749786954,"Layer6"
"3297",313.996410454,320.88209926,"Layer6"
"3298",161.521157678,411.431157284,"WM"
"3299",360.93610604,261.881197138,"Layer5"
"3300",158.685874052,373.672380106,"Layer6"
"3301",243.24933331,250.270035622,"Layer5"
"3302",270.027012,406.84069808,"WM"
"3303",294.959506108,385.418555128,"Layer6"
"3304",259.495958532,147.929798074,"Layer1"
"3305",433.888403782,456.525668288,"Layer3"
"3306",378.26283931,434.563471312,"Layer5"
"3307",162.061211702,335.95860743,"Layer5"
"3308",283.798389612,212.781285456,"Layer4"
"3309",209.2709343,233.843392392,"Layer3"
"3310",429.702985096,176.102616326,"Layer3"
"3311",459.405956416,359.675979984,"Layer3"
"3312",268.721881442,153.375342816,"Layer2"
"3313",352.16022815,191.71917852,"Layer3"
"3314",483.888405504,402.970310908,"Layer2"
"3315",348.919904006,207.875794738,"Layer5"
"3316",400.450058796,364.626475204,"Layer5"
"3317",157.200725486,152.56526178,"Layer1"
"3318",315.976608542,477.27274371,"Layer6"
"3319",370.792091978,181.053111546,"Layer3"
"3320",159.000905566,330.513062688,"Layer5"
"3321",434.51846681,370.252037954,"Layer3"
"3322",336.903701972,153.870392338,"Layer3"
"3323",309.045915234,148.28983409,"Layer3"
"3324",353.780390222,391.269140388,"Layer5"
"3325",214.941501552,309.360946748,"Layer5"
"3326",175.06751278,249.7749861,"Layer3"
"3327",148.96490162,432.898304738,"WM"
"3328",353.870399226,380.468059908,"Layer6"
"3329",296.039614156,234.47345542,"Layer5"
"3330",408.055819634,170.56706258,"Layer3"
"3331",472.637280004,241.134121716,"Layer2"
"3332",222.457253386,126.057610102,"Layer1"
"3333",168.496855488,303.645374994,"Layer5"
"3334",145.58956397,470.612077414,"WM"
"3335",406.210635052,429.387953582,"Layer3"
"3336",304.770487544,315.391550016,"Layer6"
"3337",386.81369469,111.071110936,"Layer2"
"3338",259.540963034,137.128717594,"Layer1"
"3339",471.152131438,446.039619322,"Layer2"
"3340",391.674180906,294.464456586,"Layer5"
"3341",227.407748606,298.649875272,"Layer5"
"3342",370.207033452,267.32674188,"Layer5"
"3343",281.05311499,164.2664323,"Layer3"
"3344",413.006314854,343.15932775,"Layer4"
"3345",442.214236652,165.39154485,"Layer2"
"3346",463.456361596,224.887496494,"Layer3"
"3347",436.948709918,461.926208528,"Layer3"
"3348",302.700280452,169.801986046,"Layer3"
"3349",181.098116048,271.37714706,"Layer4"
"3350",218.136821194,293.20433053,"Layer5"
"3351",197.434750274,158.235829032,"Layer1"
"3352",170.612067082,438.433858484,"WM"
"3353",290.324042402,169.711977042,"Layer3"
"3354",351.890201138,224.077415458,"Layer5"
"3355",319.441955196,428.757890554,"Layer6"
"3356",393.024315966,111.116115438,"Layer2"
"3357",425.022516888,397.16473015,"Layer3"
"3358",180.873093538,303.735383998,"Layer5"
"3359",299.95500583,121.242128388,"Layer1"
"3360",394.959509552,267.506759888,"Layer5"
"3361",306.795690134,461.026118488,"Layer6"
"3362",490.459062796,349.099922014,"Layer2"
"3363",275.832592758,460.801095978,"Layer6"
"3364",237.128721038,239.42395064,"Layer4"
"3365",190.36904346,276.822691802,"Layer4"
"3366",391.31414489,348.379849982,"Layer5"
"3367",261.431152118,304.320442524,"Layer6"
"3368",328.30784209,488.118828692,"Layer6"
"3369",313.636374438,374.797492656,"Layer6"
"3370",258.460854986,288.118821804,"Layer6"
"3371",379.657978872,240.459054186,"Layer5"
"3372",364.76148871,159.450950586,"Layer3"
"3373",299.324942802,207.515758722,"Layer4"
"3374",145.724577476,449.054920956,"WM"
"3375",480.963112874,375.967609708,"Layer2"
"3376",209.810988324,158.325838036,"Layer1"
"3377",287.35374527,153.510356322,"Layer3"
"3378",162.69127473,249.684977096,"Layer3"
"3379",419.66698115,278.487858376,"Layer4"
"3380",193.74438111,239.108919126,"Layer3"
"3381",296.219632164,212.87129446,"Layer5"
"3382",293.474357542,164.356441304,"Layer3"
"3383",168.946900508,238.928901118,"Layer3"
"3384",205.265533622,357.830795402,"Layer6"
"3385",423.762390832,143.699374886,"Layer3"
"3386",437.803795456,343.339345758,"Layer3"
"3387",364.626475204,181.008107044,"Layer3"
"3388",261.70117913,271.962205586,"Layer5"
"3389",247.07471598,147.83978907,"Layer1"
"3390",201.665173462,427.902805016,"WM"
"3391",402.925306406,456.300645778,"Layer3"
"3392",361.296142056,207.965803742,"Layer5"
"3393",343.249336754,132.358240382,"Layer3"
"3394",336.048616434,272.50225961,"Layer6"
"3395",359.58597098,445.229538286,"Layer5"
"3396",339.648976594,202.430249996,"Layer4"
"3397",286.723682242,239.783986656,"Layer5"
"3398",464.941510162,445.99461482,"Layer2"
"3399",422.997314298,251.530161678,"Layer3"
"3400",237.308739046,217.866794182,"Layer3"
"3401",444.104425736,332.58326978,"Layer3"
"3402",211.97120442,293.159326028,"Layer5"
"3403",389.243937798,202.790286012,"Layer4"
"3404",199.955002386,239.153923628,"Layer3"
"3405",303.915402006,434.023417288,"Layer6"
"3406",191.134119994,168.99190501,"Layer1"
"3407",413.411355372,289.243934354,"Layer4"
"3408",240.954103708,136.993704088,"Layer1"
"3409",436.31864689,122.232227432,"Layer1"
"3410",366.33664628,369.756988432,"Layer5"
"3411",174.752481266,292.889299016,"Layer5"
"3412",366.876700304,294.284438578,"Layer6"
"3413",220.882095816,341.764188188,"Layer6"
"3414",292.124222482,347.65977795,"Layer6"
"3415",337.128724482,121.5121554,"Layer2"
"3416",322.817292846,391.044117878,"Layer6"
"3417",263.591368214,439.108926014,"WM"
"3418",392.394252938,197.389745772,"Layer3"
"3419",372.547267556,369.801992934,"Layer5"
"3420",391.224135886,359.180930462,"Layer5"
"3421",191.089115492,179.79298549,"Layer1"
"3422",212.511258444,217.686776174,"Layer3"
"3423",429.34294908,230.018009722,"Layer3"
"3424",171.782184134,276.687678296,"Layer4"
"3425",416.336648002,316.201631052,"Layer4"
"3426",241.989207254,422.772291788,"WM"
"3427",415.39155346,445.634578804,"Layer3"
"3428",205.760583144,293.114321526,"Layer5"
"3429",406.660680072,364.671479706,"Layer4"
"3430",472.727289008,230.333041236,"Layer2"
"3431",290.549064912,137.353740104,"Layer2"
"3432",350.36004807,439.738989042,"Layer5"
"3433",354.320444246,315.751586032,"Layer6"
"3434",323.80739189,250.855094148,"Layer6"
"3435",228.262834144,180.063012502,"Layer2"
"3436",394.104424014,386.13862716,"Layer5"
"3437",180.24303051,390.009014332,"WM"
"3438",178.127818916,255.17552634,"Layer3"
"3439",149.504955644,357.425754884,"Layer6"
"3440",311.566167346,229.162924184,"Layer5"
"3441",320.117022726,331.68317974,"Layer6"
"3442",233.933401396,255.580566858,"Layer5"
"3443",379.117924848,315.93160404,"Layer5"
"3444",265.661575306,147.974802576,"Layer1"
"3445",187.488755332,249.864995104,"Layer3"
"3446",341.629174682,358.820894446,"Layer6"
"3447",308.775888222,191.404147006,"Layer3"
"3448",185.328539236,115.031507112,"Layer1"
"3449",357.56076839,299.594969814,"Layer6"
"3450",274.482457698,218.136821194,"Layer4"
"3451",358.415853928,180.963102542,"Layer3"
"3452",391.5391674,316.021613044,"Layer5"
"3453",364.851497714,148.694874608,"Layer3"
"3454",292.349244992,315.301541012,"Layer6"
"3455",338.163828028,407.2907431,"Layer6"
"3456",281.95320503,471.602176458,"Layer6"
"3457",194.464453142,142.034208312,"Layer1"
"3458",388.073820746,364.5364662,"Layer5"
"3459",418.76689111,407.875801626,"Layer3"
"3460",174.527458756,325.247535954,"Layer5"
"3461",241.44915323,498.289846144,"WM"
"3462",172.727278676,147.299735046,"Layer1"
"3463",358.190831418,213.32133948,"Layer5"
"3464",419.982012664,235.37354546,"Layer3"
"3465",267.191728374,369.0369164,"WM"
"3466",267.10171937,379.83799688,"WM"
"3467",365.076520224,116.33663767,"Layer2"
"3468",468.94691084,321.962207308,"Layer3"
"3469",432.763291232,181.503156566,"Layer3"
"3470",455.715587252,440.504065576,"Layer3"
"3471",402.250238876,116.606664682,"Layer3"
"3472",161.881193694,357.515763888,"Layer6"
"3473",438.658880994,224.707478486,"Layer3"
"3474",323.042315356,358.68588094,"Layer6"
"3475",260.756084588,401.350148836,"WM"
"3476",466.92170825,176.372643338,"Layer1"
"3477",481.278144388,332.853296792,"Layer2"
"3478",394.374451026,353.780390222,"Layer5"
"3479",277.542763834,223.537361434,"Layer5"
"3480",391.044117878,380.73808692,"Layer5"
"3481",171.647170628,298.244834754,"Layer5"
"3482",203.555362546,169.081914014,"Layer1"
"3483",335.193530896,391.134126882,"Layer6"
"3484",261.92620164,239.603968648,"Layer5"
"3485",264.986507776,245.004508888,"Layer5"
"3486",306.975708142,439.423957528,"Layer6"
"3487",184.96850322,168.946900508,"Layer1"
"3488",152.160221262,416.74168852,"WM"
"3489",269.846993992,428.397854538,"WM"
"3490",487.488765664,332.898301294,"Layer2"
"3491",435.598574858,219.306938246,"Layer3"
"3492",433.033318244,149.18992413,"Layer2"
"3493",142.43924883,476.012617654,"WM"
"3494",398.559869712,197.434750274,"Layer3"
"3495",200.180024896,206.79568669,"Layer3"
"3496",348.199831974,304.950505552,"Layer6"
"3497",239.018910122,406.61567557,"WM"
"3498",319.126923682,471.87220347,"Layer6"
"3499",392.529266444,175.832589314,"Layer3"
"3500",215.256533066,266.246633832,"Layer5"
"3501",450.990114542,235.553563468,"Layer3"
"3502",404.095423458,294.55446559,"Layer5"
"3503",195.09451617,481.77319391,"WM"
"3504",386.58867218,143.429347874,"Layer3"
"3505",224.79748749,228.532861156,"Layer3"
"3506",266.696678852,433.753390276,"WM"
"3507",262.016210644,228.802888168,"Layer4"
"3508",294.32944308,471.692185462,"Layer6"
"3509",148.874892616,443.699385218,"WM"
"3510",384.7884921,391.449158396,"Layer5"
"3511",338.43385504,374.977510664,"Layer6"
"3512",177.902796406,287.533763278,"Layer5"
"3513",372.86229907,326.687680018,"Layer5"
"3514",453.87040267,262.556264668,"Layer3"
"3515",231.188126774,207.0207092,"Layer3"
"3516",314.851495992,202.250231988,"Layer4"
"3517",437.578772946,375.697582696,"Layer3"
"3518",343.339345758,121.557159902,"Layer3"
"3519",389.874000826,116.516655678,"Layer2"
"3520",251.710179686,363.546367156,"WM"
"3521",465.841600202,327.362747548,"Layer3"
"3522",223.627370438,390.324045846,"WM"
"3523",370.477060464,224.212428964,"Layer5"
"3524",234.068414902,234.0234104,"Layer4"
"3525",447.839799402,240.954103708,"Layer3"
"3526",445.184533784,181.59316557,"Layer3"
"3527",190.864092982,212.106217926,"Layer3"
"3528",396.849698636,434.698484818,"Layer3"
"3529",280.198029452,282.85329507,"Layer6"
"3530",161.296135168,443.789394222,"WM"
"3531",360.71108353,294.239434076,"Layer6"
"3532",155.625567916,368.226835364,"Layer6"
"3533",425.562570912,321.647175794,"Layer3"
"3534",431.458160674,364.851497714,"Layer3"
"3535",223.942401952,347.164728428,"Layer6"
"3536",371.917204528,456.075623268,"Layer5"
"3537",367.281740822,240.369045182,"Layer5"
"3538",229.928000718,379.567969868,"WM"
"3539",284.20343013,158.86589206,"Layer3"
"3540",437.89380446,332.538265278,"Layer3"
"3541",251.890197694,341.989210698,"WM"
"3542",446.984713864,359.58597098,"Layer3"
"3543",393.969410508,407.695783618,"Layer4"
"3544",242.529261278,347.299741934,"WM"
"3545",484.24844152,349.054917512,"Layer2"
"3546",490.684085306,316.741685076,"Layer2"
"3547",408.235837642,149.009906122,"Layer3"
"3548",271.017111044,266.606669848,"Layer5"
"3549",404.455459474,240.639072194,"Layer4"
"3550",230.018009722,368.766889388,"WM"
"3551",227.72278012,255.535562356,"Layer5"
"3552",334.518463366,488.163833194,"Layer6"
"3553",301.485158898,342.349246714,"Layer6"
"3554",308.50586121,223.762383944,"Layer5"
"3555",233.34834287,331.053116712,"Layer6"
"3556",478.037820244,349.00991301,"Layer2"
"3557",198.784885334,400.900103816,"WM"
"3558",230.468054742,304.095420014,"Layer5"
"3559",179.882994494,443.924407728,"WM"
"3560",365.796592256,445.274542788,"Layer5"
"3561",426.687683462,170.702076086,"Layer3"
"3562",188.883894894,481.728189408,"WM"
"3563",263.906399728,395.994613098,"WM"
"3564",330.963107708,121.467150898,"Layer2"
"3565",184.428449196,244.419450362,"Layer3"
"3566",251.57516618,385.103523614,"WM"
"3567",423.447359318,186.858692304,"Layer3"
"3568",216.24663211,126.0126056,"Layer1"
"3569",348.7848905,229.432951196,"Layer5"
"3570",302.385248938,212.916298962,"Layer5"
"3571",301.845194914,288.433853318,"Layer6"
"3572",187.623768838,228.262834144,"Layer3"
"3573",367.91180385,154.095414848,"Layer3"
"3574",198.91989884,379.342947358,"WM"
"3575",214.761483544,330.918103206,"Layer6"
"3576",449.910006494,386.543667678,"Layer3"
"3577",390.819095368,413.096323858,"Layer4"
"3578",262.556264668,153.330338314,"Layer2"
"3579",285.7785877,369.171929906,"WM"
"3580",312.061216868,164.49145481,"Layer3"
"3581",296.264636666,202.115218482,"Layer4"
"3582",190.909097484,201.350141948,"Layer3"
"3583",379.973010386,197.299736768,"Layer3"
"3584",240.279036178,234.068414902,"Layer4"
"3585",322.187229818,477.27274371,"Layer6"
"3586",342.349246714,261.746183632,"Layer6"
"3587",462.286244544,386.633676682,"Layer3"
"3588",360.846097036,272.682277618,"Layer5"
"3589",273.40234965,369.081920902,"WM"
"3590",195.724579198,395.499563576,"WM"
"3591",223.89739745,357.965808908,"WM"
"3592",376.46265923,256.615670404,"Layer5"
"3593",295.589569136,299.144924794,"Layer6"
"3594",355.355547792,175.562562302,"Layer3"
"3595",305.400550572,229.117919682,"Layer5"
"3596",403.24033792,413.186332862,"Layer4"
"3597",165.121517838,341.35914767,"Layer5"
"3598",353.465358708,434.383453304,"Layer5"
"3599",311.746185354,207.605767726,"Layer5"
"3600",211.341141392,379.432956362,"WM"
"3601",418.451859596,451.035119044,"Layer3"
"3602",310.261036788,412.511265332,"Layer6"
"3603",307.335744158,385.508564132,"Layer6"
"3604",255.805589368,228.757883666,"Layer4"
"3605",323.897400894,240.054013668,"Layer5"
"3606",363.906403172,278.082817858,"Layer5"
"3607",254.410449806,422.862300792,"WM"
"3608",217.14672215,433.39335426,"WM"
"3609",208.415848762,352.430255162,"Layer6"
"3610",250.720080642,503.735390886,"WM"
"3611",284.293439134,148.109816082,"Layer2"
